level_0,Date,Close,High,Low,Open,Volume,Month,Year,Daily Price Change,Percentage Price Change,MA7,MA30,Daily Return,Monthly Return,Volatility,High Low Difference
800,2025-08-15,230.9366455078125,233.6190590405621,228.69299310222905,233.33985018068216,56038700,August,2025,-2.4032046728696628,-1.029916094918544,228.41103036063058,213.86788380940754,-0.5112200001143874,-0.5112200001143874,1.589179555059335,4.926065938333039
801,2025-08-18,230.23861694335935,232.4623214496413,229.46081868168693,231.0463293523468,37476200,August,2025,-0.8077124089874417,-0.3495889379638991,229.99361310686385,214.5718256632487,-0.30225976605758875,-0.30225976605758875,1.5495512033046914,3.0015027679543778
802,2025-08-19,229.90956115722656,232.2130419457167,228.70298322789472,230.62753117126795,39402600,August,2025,-0.7179700140413843,-0.3113114945102575,230.20301600864954,215.26280670166017,-0.14291945916863336,-0.14291945916863336,1.5510271519130368,3.510058717821977
803,2025-08-20,225.3723907470703,229.81981519856652,225.1330775565405,229.33119207499823,42263900,August,2025,-3.9588013279279153,-1.7262376269483952,230.03634207589286,215.76503041585286,-1.9734587754066668,-1.9734587754066668,1.6060404081012634,4.686737642026003
804,2025-08-21,224.26551818847656,225.88095827873423,223.14868274098328,225.6316635652229,30621200,August,2025,-1.3661453767463456,-0.6054759137790235,229.35968453543526,216.18819325764974,-0.4911305040181113,-0.4911305040181113,1.6100184675881546,2.732275537750951
805,2025-08-22,227.11746215820312,228.44371192910324,224.77410085849388,225.53195134940427,42477800,August,2025,1.5855108087988583,0.7030093959247989,228.56621442522322,216.7479217529297,1.271681885277487,1.271681885277487,1.6141507176512842,3.6696110706093634
806,2025-08-25,226.5191650390625,228.65312729963856,225.59178073979157,225.8410754675025,30983100,August,2025,0.6780895715600082,0.30025077154646396,227.76562282017298,217.37203979492188,-0.2634306994518387,-0.2634306994518387,1.5935977481100378,3.0613465598469816
807,2025-08-26,228.6630859375,228.84258604761436,224.05612439304167,226.22996704217397,54575100,August,2025,2.4331188953260323,1.0755068955442355,227.44082859584265,218.05135294596354,0.946463359101557,0.946463359101557,1.5978838937172528,4.78646165457269
808,2025-08-27,229.8397674560547,230.24859923631865,227.6160475796746,227.965066276898,31259500,August,2025,1.8747011791566877,0.8223633602174729,227.38385009765625,218.73502655029296,0.5145918125483151,0.5145918125483151,1.5979334496345814,2.63255165664404
809,2025-08-28,231.9039306640625,232.75153884501827,228.69301327644948,230.16884905542523,38074700,August,2025,1.7350816086372731,0.7538299017255202,227.66876002720423,219.49215393066407,0.8980879291928812,0.8980879291928812,1.5995034292405848,4.058525568568797
810,2025-08-29,231.485107421875,232.7216147258446,230.71727541448905,231.85405874294375,39418400,August,2025,-0.3689513210687494,-0.15913084423413315,228.54200526646204,220.19680735270182,-0.18060204541949787,-0.18060204541949787,1.6020025287987532,2.004339311355551
811,2025-09-02,229.0719451904297,230.19876225122124,226.32970313085187,228.6032698757151,44075600,September,2025,0.4686753147145737,0.20501689016494762,229.2286376953125,220.77786000569662,-1.042469754672981,,1.620374899175654,3.8690591203693714
812,2025-09-03,237.79725646972656,238.17618932549604,233.6988505309185,236.5408165177042,66427800,September,2025,1.2564399520223617,0.5311725775362417,230.7543225969587,221.58600870768228,3.8089829254487784,3.8089829254487784,1.7414388318191651,4.477338794577548
813,2025-09-04,239.1035614013672,239.2232180033205,236.0721441645207,237.7773116053272,47549400,September,2025,1.3262497960399742,0.5577696993400865,232.55209350585938,222.4460016886393,0.5493355773038333,0.5493355773038333,1.7392188504130193,3.1510738387998174
814,2025-09-05,239.0137939453125,240.6392002919357,237.81718240373485,239.32291694518145,54870400,September,2025,-0.3091229998689471,-0.12916564941407338,234.030766078404,223.31595102945963,-0.0375433370914946,-0.0375433370914946,1.7377622864553521,2.822017888200861
815,2025-09-08,237.2089080810547,239.47249309970456,235.67324414176576,238.62490021245955,48999500,September,2025,-1.4159921314048631,-0.5933966363711982,235.083500453404,224.1217534383138,-0.7551387869566994,-0.7551387869566994,1.7495785860542568,3.7992489579388007
816,2025-09-09,233.6888732910156,238.1063683630383,232.70166073618756,236.3313911991396,66313900,September,2025,-2.642517908124006,-1.1181408845925782,235.33849225725447,224.80457611083983,-1.4839387013392824,-1.4839387013392824,1.7816288647834664,5.404707626850751
817,2025-09-10,226.1501922607422,231.76431424305807,225.31256565050364,231.53496736029476,83440800,September,2025,-5.38477509955257,-2.325685472455332,234.57636151994978,225.32841033935546,-3.2259477843797013,-3.2259477843797013,1.874388633907014,6.451748592554424
818,2025-09-11,229.3810577392578,229.7998710451417,226.010588238333,226.23995033725743,50208600,September,2025,3.1411074020003866,1.3883964336616572,234.62052045549666,226.0336481730143,1.4286370691166894,1.4286370691166894,1.8693858137973385,3.7892828068087
819,2025-09-12,233.40968322753903,233.84842918261825,228.373926506362,228.57335925244223,55824200,September,2025,4.8363239750968035,2.1158738668907797,233.9937242780413,226.92231140136718,1.7563026031820916,1.7563026031820916,1.8758894599864204,5.474502676256236
820,2025-09-15,236.0322265625,237.5180285002954,234.3669397384463,236.33138325533855,42699500,September,2025,-0.29915669283855095,-0.12658356614251876,233.55496215820312,228.07070871988932,1.1235794928029508,1.1235794928029508,1.796210149061163,3.1510887618491097
821,2025-09-16,237.4781494140625,240.53949594661788,235.65332541334,236.51088466190768,63421100,September,2025,0.9672647521548186,0.4089726160119538,233.33558436802454,229.23509826660157,0.6125955224930424,0.6125955224930424,1.7962127210083219,4.886170533277863
822,2025-09-17,238.3157958984375,239.42266510979977,237.05934071942244,238.2958480596019,46508000,September,2025,0.01994783883560558,0.00837103919268299,233.49371119907923,230.44168650309246,0.3527257082143187,0.3527257082143187,1.7909418352743256,2.363324390377329
823,2025-09-18,237.2089080810547,240.51953392817583,235.98236714862816,239.2930082114909,44249600,September,2025,-2.0841001304362123,-0.8709406706084166,233.99657331194197,231.26840565999348,-0.4644626316983702,-0.4644626316983702,1.5819762806422155,4.537166779547675
824,2025-09-19,244.8074188232422,245.60516498271892,239.53234916144805,240.5494606794321,163741300,September,2025,4.2579581438101,1.7700967326151946,236.6618913922991,232.12330169677733,3.203299068174581,3.203299068174581,1.5834416453687683,6.072815821270865
825,2025-09-22,255.3575592041016,255.9160073848096,247.42002368458668,247.5995237986898,105517400,September,2025,7.758035405411789,3.1332998086536876,240.37282017299108,233.0204289754232,4.309567263758818,4.309567263758818,1.58967813921414,8.495983700222922
826,2025-09-23,253.71221923828125,256.6140134777918,252.86462630601795,255.15814081026076,60275200,September,2025,-1.445921571979511,-0.5666766372367946,243.27318246023995,233.92619934082032,-0.6443278871197444,-0.6443278871197444,1.5850439671554089,3.749387171773833
827,2025-09-24,251.59820556640625,255.018537102084,250.33178410429736,254.49999981420797,42303700,September,2025,-2.9017942478017176,-1.1401942042908084,245.49689374651228,234.67940216064454,-0.8332328960039437,-0.8332328960039437,1.5946807329752484,4.686752997786641
828,2025-09-25,256.14532470703125,256.4444966190252,250.99989343760635,252.49566170312627,55202100,September,2025,3.649663003904976,1.44543592523031,248.16363307407923,235.46185455322265,1.8072939472633998,1.8072939472633998,1.6007602890517973,5.444603181418842
829,2025-09-26,254.73931884765625,256.87328100426123,253.06405044687503,253.38315498635407,46076300,September,2025,1.3561638613021785,0.5352225807493851,250.50985063825334,236.2157216389974,-0.54890943685314,-0.54890943685314,1.605612342706569,3.8092305573862006
830,2025-09-29,253.71221923828125,254.28061851263053,252.29622703166865,253.84185736381545,40127700,September,2025,-0.12963812553419984,-0.05107042899879106,252.86746651785714,236.97490743001302,-0.4031963397017835,-0.4031963397017835,1.6037976968635876,1.9843914809618752
831,2025-09-30,253.9116668701172,255.1980209495745,252.39595068950493,254.1410137555297,37704300,September,2025,-0.22934688541252513,-0.09024394843767514,254.16807338169642,237.76400909423828,0.07861175643599783,0.07861175643599783,1.60015345521346,2.80207026006957
832,2025-10-01,254.72933959960935,258.0599285933123,254.21080232618837,254.32049261064776,48713900,October,2025,0.4088469889615851,0.1607605367403522,254.07832772391183,238.5913350423177,0.32203038937570483,,1.5975740718251796,3.8491262671239213
833,2025-10-02,256.40460205078125,257.4516276685696,253.43299812845933,255.85613542550084,42630200,October,2025,0.5484666252804118,0.2143652425486244,254.46295383998327,239.62574208577473,0.6576637201686886,0.6576637201686886,1.5364157314389166,4.018629540110254
834,2025-10-03,257.2920837402344,258.5086431914624,253.23357360959045,253.9515436206674,49155600,October,2025,3.340540119566981,1.3154242230387125,255.27636500767298,240.72662760416668,0.34612549164674267,0.34612549164674267,1.5264486744637709,5.275069581871946
835,2025-10-06,255.9658660888672,258.339156849437,254.33049322602108,257.262186546101,44664100,October,2025,-1.2963204572338327,-0.5038907873083532,255.250728062221,241.68824106852213,-0.515452178741016,-0.515452178741016,1.5289595621399383,4.008663623415941
836,2025-10-07,255.7564392089844,256.67382669789566,254.70938317067183,256.0854948355218,31955800,October,2025,-0.3290556265373823,-0.12849444157261922,255.39603097098214,242.6628168741862,-0.08181828424344006,-0.08181828424344006,1.526556538275669,1.9644435272238354
837,2025-10-08,257.3319702148437,257.7906639625656,255.3874592951906,255.7963062732735,36496900,October,2025,1.535663941570192,0.6003464099788854,255.91313825334822,243.61844635009766,0.6160278938556418,0.6160278938556418,1.5237913989097738,2.403204667374979
838,2025-10-09,253.32330322265625,257.2721380835156,252.42584836214985,257.08267167133846,38322000,October,2025,-3.75936844868221,-1.4623188814095918,255.82908630371094,244.40123087565104,-1.5577803989300865,-1.5577803989300865,1.5650950195032562,4.846289721365736
839,2025-10-10,244.57806396484372,255.6567217403356,243.3116425485481,254.2207817432353,61999100,October,2025,-9.642717778391585,-3.7930485903905344,254.37890407017298,244.82370198567708,-3.452204809648318,-3.452204809648318,1.7064231773680107,12.345079191787505
840,2025-10-13,246.9613342285156,248.98560621270488,244.867252416582,248.67648318296307,38142900,October,2025,-1.7151489544474714,-0.6897109579861459,253.02986580984933,245.3395762125651,0.9744415443628807,0.9744415443628807,1.7107623872724325,4.118353796122875
841,2025-10-14,247.07101440429688,248.1479694164288,244.00966795095763,245.90431694508948,35478000,October,2025,1.1666974592073984,0.4744518004813727,251.56971304757255,245.93954518636068,0.04441188177246591,0.04441188177246591,1.6943146240304685,4.138301465471159
842,2025-10-15,248.63656616210935,251.1095806192417,246.77184661648403,248.78615211625976,33893600,October,2025,-0.14958595415041032,-0.06012631847793023,250.52267020089286,246.3008555094401,0.6336444449330125,0.6336444449330125,1.5591589984115777,4.337734002757685
843,2025-10-16,246.7519073486328,248.33741809379524,244.43846029169785,247.54965348458143,39777000,October,2025,-0.7977461359486142,-0.3222570198420018,249.23630850655692,246.55580037434896,-0.7579974428410297,-0.7579974428410297,1.5661678317318632,3.898957802097385
844,2025-10-17,251.5782470703125,252.66518358811555,246.5724201648456,247.3203043073955,49147000,October,2025,4.257942762916997,1.7216308927166697,248.41434805733817,246.97461547851563,1.955948293789933,1.955948293789933,1.6012884084218697,6.0927634232699575
845,2025-10-20,261.50018310546875,263.63416054313814,254.90884523128253,255.168106265739,90483000,October,2025,6.332076839729751,2.4815314626881126,249.5824737548828,247.7843246459961,3.9438767662544505,3.9438767662544505,1.730905831155749,8.72531531185561
846,2025-10-21,262.0286865234375,264.5415968076956,261.0913359303388,261.141213133835,46695900,October,2025,0.8874733896025191,0.3398442470846946,252.07541983468192,248.72898508707684,0.20210441602466211,0.20210441602466211,1.696678287013199,3.4502608773568113
847,2025-10-22,257.72088623046875,262.1084670888602,254.70938662410157,261.9090191460537,45015300,October,2025,-4.1881329155849585,-1.5990793021333276,253.6124986921038,249.78134155273438,-1.6440185806081309,-1.6440185806081309,1.6021771536766682,7.39908046475864
848,2025-10-23,258.84765625,259.8847307097371,257.2821086816683,259.2066564378435,32754900,October,2025,-0.35900018784349186,-0.1384996021232882,255.2948760986328,250.76356150309246,0.43720555055193344,0.43720555055193344,1.591459585599077,2.6026220280687653
849,2025-10-24,262.0785522460937,263.3848541030092,258.44880663072195,260.4531458541269,38253700,October,2025,1.6254063919668056,0.624068634931042,257.21515982491627,251.7191904703776,1.2481843733494147,1.2481843733494147,1.5793590690630632,4.936047472287271
850,2025-10-27,268.0516662597656,268.36078929414754,263.9033982511248,264.13276036080543,44888200,October,2025,3.9189058989601904,1.483687935418145,260.2579825265067,252.78650512695313,2.2791311850895557,2.2791311850895557,1.611409298286082,4.45739104302271
851,2025-10-28,268.2411193847656,269.12862319727753,267.39351124836816,268.23113785786586,41534800,October,2025,0.009981526899764503,0.003721240934023721,262.63839285714283,253.8119374593099,0.07067783895675639,0.07067783895675639,1.6124145729747181,1.7351119489093776
852,2025-10-29,268.93914794921875,270.6443152614699,266.35642794866993,268.5203194424725,51086700,October,2025,0.4188285067462516,0.15597646674034327,263.7011021205357,254.8327158610026,0.26022429598195895,0.26022429598195895,1.6126347379621266,4.287887312799967
853,2025-10-30,270.63433837890625,273.36662916750566,267.72259312931254,271.2226702585742,69886500,October,2025,-0.588331879667976,-0.21691840107137092,264.93048095703125,255.946896870931,0.6303249053230431,0.6303249053230431,1.6043839285752857,5.644036038193121
854,2025-10-31,269.6072692871094,276.53767519933945,268.40069127196034,276.2085891024436,86167100,October,2025,-6.60131981533425,-2.3899762989940445,266.62853567940846,256.7735585530599,-0.37950435186790976,-0.37950435186790976,1.5239069200938307,8.136983927379106
855,2025-11-03,268.2909545898437,270.08589475979994,265.49886601188945,269.65711516237894,50194600,November,2025,-1.3661605725352501,-0.5066287873444733,267.97757829938615,257.20467173258464,-0.48823412690105483,,1.3318824396681632,4.5870287479104945
856,2025-11-04,269.2781982421875,270.7240893859628,266.8650119182292,267.5730004152706,49274800,November,2025,1.7051978269169012,0.6372832177650403,269.00609915597096,257.7235376993815,0.36797500454426313,0.36797500454426313,1.3232468767247325,3.8590774677336412
857,2025-11-05,269.3779296875,270.9335263776032,266.17696342424256,267.8522167164328,43683100,November,2025,1.5257129710672075,0.5696099848531158,269.195565359933,258.31619517008465,0.037036583712879434,0.037036583712879434,1.3091170729954391,4.756562953360628
858,2025-11-06,269.0089416503906,272.6287059365568,267.1342708755924,267.1342708755924,51204000,November,2025,1.8746707747982327,0.7017709740699235,269.3052542550223,258.74498240152997,-0.13697782796735503,-0.13697782796735503,1.2763697832363818,5.494435060964406
859,2025-11-07,267.7126159667969,271.5218466038475,266.0173996929098,269.03885049148494,48227400,November,2025,-1.3262345246880614,-0.4929527918608308,269.1300354003906,259.1774256388346,-0.4818894404181151,-0.4818894404181151,1.275123760103807,5.504446910937702
860,2025-11-10,268.93035888671875,273.22240319845355,266.96401085683,268.46122924118225,41312400,November,2025,0.4691296455364977,0.1747476337132605,268.88660975864957,259.68469696044923,0.454869456011342,0.454869456011342,1.2713586960379322,6.258392341623562
861,2025-11-11,274.73956298828125,275.3983427074405,269.2996575494418,269.3096487524697,46208300,November,2025,5.429914235811566,2.01623456900438,269.6197945731027,260.37896016438805,2.160114657791201,2.160114657791201,1.3202423756049466,6.098685157998716
862,2025-11-12,272.9628601074219,275.2186787593472,271.19615348009904,274.49002155435767,48398000,November,2025,-1.5271614469357928,-0.5563631924715947,270.2872096470424,260.9867441813151,-0.6466862149501096,-0.6466862149501096,1.3307693379366532,4.022525279248157
863,2025-11-13,272.44384765625,276.1868935731559,271.5854266195937,273.6016697208788,49602800,November,2025,-1.1578220646288173,-0.42317799661456623,270.7394452776228,261.5213857014974,-0.19014031834500011,-0.19014031834500011,1.330579425016144,4.601466953562181
864,2025-11-14,271.9048156738281,275.44821996704485,269.1000292932184,270.54732197227213,47431300,November,2025,1.3574937015559954,0.5017583214869605,271.10042898995533,262.00847676595055,-0.197850671637112,-0.197850671637112,1.3323796332732736,6.348190673826423
865,2025-11-17,266.9639892578125,269.98836893107386,265.237217022597,268.3214829895084,45018300,November,2025,-1.3574937316959108,-0.5059206279614181,270.8082929338728,262.37508087158204,-1.8171161859606544,-1.8171161859606544,1.3766981503106723,4.7511519084768565
866,2025-11-18,266.9440612792969,270.2079864201871,264.8279974843966,269.48932037088264,45677300,November,2025,-2.5452590915857627,-0.9444749380357147,270.69849940708707,262.74800160725914,-0.007464669137968727,-0.007464669137968727,1.3763342948672022,5.37998893579055
867,2025-11-19,268.0619506835937,271.7051756343288,265.00762791735707,265.0375710636542,40424500,November,2025,3.024379619939509,1.1411135439409616,270.5744410923549,263.1056676228841,0.41877290655558674,0.41877290655558674,1.3745107424337404,6.697547716971712
868,2025-11-20,265.7562561035156,274.91922505965954,265.4268814706152,270.327749378444,45823600,November,2025,-4.5714932749284,-1.691092862438092,269.2911115373884,263.5200993855794,-0.860134970367199,-0.860134970367199,1.3503921518616258,9.49234358904431
869,2025-11-21,270.98651123046875,272.8230952896135,265.17732758833057,265.4568071090486,59030800,November,2025,5.529704121420139,2.0830899691898117,269.00877598353793,264.4003809611002,1.9680647235321702,1.9680647235321702,1.2038943023842243,7.645767701282921
870,2025-11-24,275.4083251953125,276.4863089537433,270.397615191446,270.397615191446,65585800,November,2025,5.010710003866507,1.8530895697134164,269.4322727748326,265.3486139933268,1.6317468883471742,1.6317468883471742,1.2215161565909187,6.088693762297282
871,2025-11-25,276.4563903808594,279.8600705608694,274.73957871594786,274.75953066216096,46914200,November,2025,1.6968597186984198,0.6175799305702141,270.0824977329799,266.3281265258789,0.3805495657415614,0.3805495657415614,1.2199558195831484,5.12049184492156
872,2025-11-26,277.0352783203125,279.01161742605893,276.1170014953278,276.4463761157936,33431400,November,2025,0.5889022045188881,0.21302583625557014,271.52125331333707,267.27475026448565,0.2093957526739132,0.2093957526739132,1.2194019640090394,2.8946159307311063
873,2025-11-28,278.3328857421875,278.4826014787427,275.4781737009374,276.7458380127342,20135600,November,2025,1.5870477294532748,0.5734676050955636,273.14822823660717,268.3274495442708,0.46839067924580036,0.46839067924580036,1.200756911533645,3.00442777780529
874,2025-12-01,282.57501220703125,282.89442609469603,275.6279276857388,277.4944549964911,46587700,December,2025,5.080557210540178,1.8308680116164562,275.22152273995533,269.3606750488281,1.524119743713337,,1.184047071578344,7.2664984089572044
875,2025-12-02,285.6592712402344,286.86701880065203,282.10587559562896,282.47518456741903,53669500,December,2025,3.18408667281534,1.1272093432530836,278.0648106166295,270.1659779866536,1.0914832876105063,1.0914832876105063,0.9874214980610768,4.761143205023075
876,2025-12-03,283.623046875,288.0847586222564,282.77461708045536,285.6692634925469,43538700,December,2025,-2.046216617546918,-0.7162886873198046,279.87002999441967,270.8857899983724,-0.7128157809805358,-0.7128157809805358,1.0045200695192635,5.310141541801045
877,2025-12-04,280.179443359375,284.20196835267484,278.0733405949076,283.5731318378766,43989100,December,2025,-3.3936884785015877,-1.1967595295459144,280.55161830357144,271.6344085693359,-1.2141479874668626,-1.2141479874668626,0.9790306436587503,6.1286277577672195
878,2025-12-05,278.26300048828125,280.6186397013617,277.5343433093784,280.01974631085085,47265800,December,2025,-1.7567458225695987,-0.6273649789752432,280.80970546177457,272.281586710612,-0.6840055245008081,-0.6840055245008081,0.9942435966849582,3.084296391983287
879,2025-12-08,277.3746643066406,279.15136205700173,275.6378704438954,277.6142094762677,38211800,December,2025,-0.2395451696270925,-0.08628707085239107,280.85818917410717,272.79145711263016,-0.3192433705098474,-0.3192433705098474,0.9808643191045749,3.513491613106339
880,2025-12-09,276.6659545898437,279.5106752769474,276.40645748061854,277.64414811825674,32193300,December,2025,-0.9781935284130441,-0.3523191592701615,280.62005615234375,273.07860005696614,-0.2555062909471273,-0.2555062909471273,0.9009635419029488,3.1042177963288395
881,2025-12-10,278.26300048828125,279.2312028389952,275.92734368017386,277.23491184461454,33038300,December,2025,1.028088643666706,0.37083664421129336,280.0040544782366,273.41266276041665,0.5772469911613065,0.5772469911613065,0.9049509513233246,3.3038591588213535
882,2025-12-11,277.514404296875,279.07150890817053,273.3022288840155,278.5824273392719,33248000,December,2025,-1.0680230423968737,-0.38337775020395704,278.8405020577567,273.69850463867186,-0.2690246960942222,-0.2690246960942222,0.9074052699183164,5.769280024155023
883,2025-12-12,277.7639465332031,278.70220580092337,276.30666253778065,277.38464634485007,39532900,December,2025,0.37930018835305646,0.136741594515474,278.0034877232143,273.9361582438151,0.08992046267306542,0.08992046267306542,0.902040053118927,2.395543263142713
884,2025-12-15,273.6016540527344,279.6304615267261,272.33402020742307,279.6304615267261,50409100,December,2025,-6.028807473991719,-2.1559909607399863,277.06380353655135,274.0693044026693,-1.498499906996098,-1.498499906996098,0.9442965627186322,7.296441319303028
885,2025-12-16,274.1007385253906,274.9891026980292,271.2859911871425,272.3140798989353,37648600,December,2025,1.7866586264553348,0.6561021843301024,276.4691946847098,274.2629638671875,0.18241281266524467,0.18241281266524467,0.9389568716785442,3.7031115108867425
886,2025-12-17,271.3358764648437,275.6478724530811,271.13626563598973,274.50001118897205,50138700,December,2025,-3.1641347241283597,-1.152690198598971,275.60651070731024,274.33155314127606,-1.0087028861802239,-1.0087028861802239,0.9576345371762316,4.511606817091376
887,2025-12-18,271.68524169921875,273.12257373871984,266.4549687260805,273.1025913325419,51630700,December,2025,-1.4173496333231697,-0.5189806608599116,274.89498029436385,274.40846354166666,0.1287574790797441,0.1287574790797441,0.9578048464073946,6.667605012639342
888,2025-12-19,273.1625061035156,274.09077415448866,269.399477884542,271.6453053723066,144632000,December,2025,1.5172007312090159,0.5585227137018248,274.1663382393973,274.5469156901042,0.5437411303821804,0.5437411303821804,0.9616980243314848,4.691296269946633
889,2025-12-22,270.4674987792969,273.37210596231955,270.00836035897595,272.3539780142796,36571800,December,2025,-1.886479234982744,-0.6926571253840232,273.1596374511719,274.6387451171875,-0.9865948891234266,-0.9865948891234266,0.975735950673412,3.3637456033436024
890,2025-12-23,271.8549194335937,271.99467443806464,269.06012395403746,270.3377490962612,29642000,December,2025,1.5171703373325158,0.5612129058573635,272.31549072265625,274.73623046875,0.5129713035979089,0.5129713035979089,0.9766476779287014,2.93455048402717
891,2025-12-24,273.3022155761719,274.9192064044749,271.69521595033444,271.8349404799371,17910600,December,2025,1.4672750962348005,0.5397669238708824,272.272713797433,274.6883188883464,0.5323781322749577,0.5323781322749577,0.8967903699844731,3.2239904541404485
892,2025-12-26,272.8929748535156,274.859322715931,272.35396775197984,273.65157518449314,21521800,December,2025,-0.7586003309775151,-0.2772139464083386,272.1001761300223,274.6859893798828,-0.14973926274014504,-0.14973926274014504,0.8892511252906801,2.505354963951163
893,2025-12-29,273.2523498535156,273.8512128461511,271.8449608988494,272.1843267483383,23715200,December,2025,1.0680231051773035,0.3923896419520136,272.3739580426897,274.712939453125,0.1316908213532919,0.1316908213532919,0.8887823364269514,2.0062519473016778
894,2025-12-30,272.5735778808594,273.5717234473003,271.77507361210075,272.304089543875,22139600,December,2025,0.2694883369843524,0.09896595289323816,272.5008632114955,274.7352315266927,-0.24840480713893553,-0.24840480713893553,0.889245060836381,1.7966498351995597
895,2025-12-31,271.3558349609375,273.17246717497864,271.24605357156486,272.553621806917,27293600,December,2025,-1.1977868459795218,-0.43946832848475603,272.2427673339844,274.8816263834635,-0.446757506501283,-0.446757506501283,0.8249163142721649,1.9264136034137778
896,2026-01-02,270.5074157714844,277.32473598417806,268.5011336129586,271.75509761912826,37838100,January,2026,-1.2476818476438893,-0.45911994239480564,272.2484697614397,275.0004048665365,-0.3126592761770741,,0.8276249248951033,8.823602371219465
897,2026-01-05,266.7643737792969,271.0064921177503,265.6464557026853,270.1381104139889,45647200,January,2026,-3.3737366346920226,-1.2488932529815002,271.521248953683,274.9571523030599,-1.3837114156417418,-1.3837114156417418,0.8643554589642884,5.3600364150650535
898,2026-01-06,261.8734436035156,267.0538212812338,261.6338984265986,266.504853430471,52352100,January,2026,-4.631409826955348,-1.7378332016619904,269.88856724330356,274.8277252197266,-1.8334270451824564,-1.8334270451824564,0.9140998816899246,5.419922854635217
899,2026-01-07,259.8471984863281,263.1909919246956,259.32817380451803,262.71190159101934,48309800,January,2026,-2.864703104691216,-1.0904352209938648,268.02488490513394,274.4564147949219,-0.7737497507594893,-0.7737497507594893,0.8399460811446418,3.8628181201775647
900,2026-01-08,258.55963134765625,258.80916773471864,255.22581364132836,256.5433578451618,50419300,January,2026,2.016273502494471,0.7859386886607309,265.9259251185826,273.89479166666666,-0.4955093401707855,-0.4955093401707855,0.7726247770318586,3.583354093390284
901,2026-01-09,258.8890075683594,259.7274461787287,255.74485516422808,258.5995368285105,39997000,January,2026,0.2894707398488663,0.11193784157503264,263.97098650251115,273.30921223958336,0.12738888084979916,0.12738888084979916,0.7673471559457794,3.9825910145006276
902,2026-01-12,259.76739501953125,260.8154357257053,256.32378048041085,258.6794199598783,45263800,January,2026,1.0879750596529334,0.4205881781479487,262.3154950823103,272.7336161295573,0.339291134614883,0.339291134614883,0.7701900411034357,4.491655245294453
903,2026-01-13,260.5658874511719,261.3244878277737,257.9108470550362,258.24022168851656,45730800,January,2026,2.325665762655319,0.900582313416879,260.89527675083707,272.1413828531901,0.3073874731586601,0.3073874731586601,0.7658383214332797,3.4136407727374944
904,2026-01-14,259.4779052734375,261.334471811998,256.2339322781376,259.0087756526009,40019400,January,2026,0.46912962083661114,0.1811249907091325,259.85435267857144,271.37147928873696,-0.4175458991876879,-0.4175458991876879,0.6921383094720112,5.100539533860399
905,2026-01-15,257.73114013671875,260.5559089501236,256.5732877053955,260.1666175851947,39388600,January,2026,-2.435477448475922,-0.9361221939545704,259.2625950404576,270.44054158528644,-0.6731845375728684,-0.6731845375728684,0.6447960238637269,3.9826212447280795
906,2026-01-16,255.0561370849609,258.41988279267105,254.45724364888235,257.4217372195352,72142800,January,2026,-2.3656001345742936,-0.9189589659853997,258.5781576974051,269.4883112589518,-1.037904480746421,-1.037904480746421,0.6539385738292266,3.9626391437886923
907,2026-01-20,246.2425079345703,254.31750190322293,242.9685916985444,252.26132447540704,80267500,January,2026,-6.018816540836724,-2.3859450327366765,256.81856863839283,268.357080078125,-3.455564430294311,-3.455564430294311,0.853522076603657,11.348910204678532
908,2026-01-21,247.1907501220703,251.09350304772093,244.72532928784557,248.2388060412761,54641700,January,2026,-1.0480559192057797,-0.4221966484287366,255.1473890032087,267.3213383992513,0.38508468560267684,0.38508468560267684,0.8646196132409945,6.368173759875361
909,2026-01-22,247.8894500732422,250.5345296526772,247.68980878155543,248.737864640942,39708300,January,2026,-0.8484145676998196,-0.3410878230881827,253.4505397251674,266.3384979248047,0.2826561879143208,0.2826561879143208,0.8732643518913283,2.8447208711217797
910,2026-01-23,247.58001708984372,248.94748685874612,244.22624741136653,246.8613663013417,41689000,January,2026,0.7186507885020319,0.29111513043510445,251.59541538783483,265.3689666748047,-0.12482700788881695,-0.12482700788881695,0.8741815561476688,4.721239447379588
911,2026-01-26,254.9363555908203,256.0842168676608,249.336758511775,251.01363570547156,55969200,January,2026,3.922719885348755,1.56275171040967,250.94662257603235,264.5914118448893,2.97129735567756,2.97129735567756,1.054016630923094,6.747458355885811
912,2026-01-27,257.791015625,261.46421404872183,257.73112933459527,258.68937090303496,49648300,January,2026,-0.8983552780349555,-0.3472718167348622,250.9551762172154,263.93396555582683,1.1197539980376536,1.1197539980376536,1.0848362883310625,3.733084714126562
913,2026-01-28,255.96446228027344,258.3799575946877,254.0380333360145,257.17220993748055,41288000,January,2026,-1.2077476572071077,-0.46962603677151404,251.0849369594029,263.2073160807292,-0.7085403423770176,-0.7085403423770176,1.0862634114702852,4.3419242586732025
914,2026-01-29,257.801025390625,259.16847988830324,253.93820707645816,257.52154586161765,67253000,January,2026,0.2794795290073466,0.10852665864219702,252.73615373883928,262.6806284586589,0.7175070687510443,0.7175070687510443,1.0748724259669469,5.230272811845083
915,2026-01-30,258.9988098144531,261.41430490835,251.7123292610244,254.69678984095316,92443400,January,2026,4.3020199734999665,1.6890750669399435,254.4230194091797,262.17723083496094,0.46461584937966816,0.46461584937966816,1.0794914018157349,9.701975647325611
